video_title,bvid,comment,comment_time,like_count,reply_count,comment_clean,tokens,tokens_str,sentiment_score,sentiment_label,cluster,x_2d,y_2d
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,"我又想起我同学的那个笑话：“吃不消可以找轻松一点的工作啊。”
在结构性压迫面前，即使有低工资但轻松的工作也会变成一种稀缺需求，彻底变成兼职岗位工资低到难以糊口，或者不再轻松，或者不在对外开放。",2026-05-23 19:03:07,33,2,我又想起我同学的那个笑话： 吃不消可以找轻松一点的工作啊。 在结构性压迫面前，即使有低工资但轻松的工作也会变成一种稀缺需求，彻底变成兼职岗位工资低到难以糊口，或者不再轻松，或者不在对外开放。,"['想起', '同学', '笑话', '吃不消', '轻松', '一点', '工作', '结构性', '压迫', '面前', '低工资', '轻松', '工作', '变成', '稀缺', '需求', '彻底', '变成', '兼职', '岗位', '工资', '低到', '难以', '糊口', '或者', '不再', '轻松', '或者', '对外开放']",想起 同学 笑话 吃不消 轻松 一点 工作 结构性 压迫 面前 低工资 轻松 工作 变成 稀缺 需求 彻底 变成 兼职 岗位 工资 低到 难以 糊口 或者 不再 轻松 或者 对外开放,0.9313587459113165,正面,2,0.18339416698169062,0.05732659397285877
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,我干了，去年六月份毕业，家里蹲了一年了。不敢看这个视频。,2026-05-24 15:57:42,15,3,我干了，去年六月份毕业，家里蹲了一年了。不敢看这个视频。,"['去年', '六月份', '毕业', '家里', '一年', '不敢', '视频']",去年 六月份 毕业 家里 一年 不敢 视频,0.7331639682546754,正面,3,0.19343084934242785,-0.09743096786222488
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,国家确实应该管管失业年轻人的工作情况，我毕业也gap了两年，后来上岸了事业编。但是有好多毕业生考研也没考上，考公考编也没成功，那怎么办呢？都去送外卖开滴滴吗？市场上的能找到的也都是销售类的工作吧。也就现在生活好了，考公考编多考几年也没啥，这么多失业年轻人社会居然也不乱。,2026-05-24 22:30:57,52,7,国家确实应该管管失业年轻人的工作情况，我毕业也gap了两年，后来上岸了事业编。但是有好多毕业生考研也没考上，考公考编也没成功，那怎么办呢？都去送外卖开滴滴吗？市场上的能找到的也都是销售类的工作吧。也就现在生活好了，考公考编多考几年也没啥，这么多失业年轻人社会居然也不乱。,"['国家', '确实', '管管', '失业', '年轻人', '工作', '情况', '毕业', 'gap', '两年', '上岸', '事业', '好多', '毕业生', '考研', '没考上', '考公', '考编', '成功', '怎么办', '外卖', '滴滴', '市场', '找到', '销售', '工作', '生活', '考公', '考编', '多考', '几年', '失业', '年轻人', '社会', '居然', '不乱']",国家 确实 管管 失业 年轻人 工作 情况 毕业 gap 两年 上岸 事业 好多 毕业生 考研 没考上 考公 考编 成功 怎么办 外卖 滴滴 市场 找到 销售 工作 生活 考公 考编 多考 几年 失业 年轻人 社会 居然 不乱,0.999999999687418,正面,2,0.2771986051346148,0.030960193627534667
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,刚下班吃点吧,2026-05-24 21:24:33,56,9,刚下班吃点吧,"['下班', '吃点']",下班 吃点,0.46957666730068737,中性,0,0.012849190239957538,-0.01226056625472459
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,今年28失业了，现在就业简直地狱难度，存款20w躺平吃利息,2026-05-23 22:33:34,56,13,今年28失业了，现在就业简直地狱难度，存款20w躺平吃利息,"['今年', '28', '失业', '就业', '简直', '地狱', '难度', '存款', '20w', '躺平', '利息']",今年 28 失业 就业 简直 地狱 难度 存款 20w 躺平 利息,0.9390431477942933,正面,0,0.09329036349825402,-0.07976760126567549
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,那不然呢？一人发一把铁锹去填海峡吗？23333,2026-05-24 13:28:01,9,1,那不然呢？一人发一把铁锹去填海峡吗？23333,"['一人发', '一把', '铁锹', '海峡', '23333']",一人发 一把 铁锹 海峡 23333,0.20120136808612799,负面,0,0.0,0.0
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,实在不行把火星文搬出来用[doge],2026-05-23 17:18:11,169,22,实在不行把火星文搬出来用,"['实在', '火星', '搬出来']",实在 火星 搬出来,0.04395707922063197,负面,0,0.016987721619598516,-0.007484766310397481
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,有个问题我很困惑，这个星球上就业问题解决的相对最好的国家是哪个？以前一直说德国搞得不错，但是实际看下来德国和整个北欧年轻人也面临很多的压力，就业问题简直就像是资本发展的死穴，越发展越失业。,2026-05-23 22:09:30,55,12,有个问题我很困惑，这个星球上就业问题解决的相对最好的国家是哪个？以前一直说德国搞得不错，但是实际看下来德国和整个北欧年轻人也面临很多的压力，就业问题简直就像是资本发展的死穴，越发展越失业。,"['有个', '问题', '困惑', '星球', '就业', '问题', '解决', '相对', '最好', '国家', '以前', '德国', '不错', '实际', '下来', '德国', '整个', '北欧', '年轻人', '面临', '很多', '压力', '就业', '问题', '简直', '像是', '资本', '发展', '死穴', '发展', '失业']",有个 问题 困惑 星球 就业 问题 解决 相对 最好 国家 以前 德国 不错 实际 下来 德国 整个 北欧 年轻人 面临 很多 压力 就业 问题 简直 像是 资本 发展 死穴 发展 失业,0.999999999990002,正面,0,0.12302818373840899,-0.12041861390058739
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,猫头鹰老师，最近山西煤矿事故充上了热搜。互联网网上普遍认知是＂采煤工人工作危险，但工资福利待遇高，因此认为整体行业水平较好＂，能不能出一些视频讲解一下真实情况。,2026-05-24 13:24:22,26,3,猫头鹰老师，最近山西煤矿事故充上了热搜。互联网网上普遍认知是 采煤工人工作危险，但工资福利待遇高，因此认为整体行业水平较好 ，能不能出一些视频讲解一下真实情况。,"['猫头鹰', '老师', '最近', '山西', '煤矿', '事故', '充上', '互联网', '网上', '普遍', '认知', '采煤', '工人', '工作', '危险', '工资', '福利待遇', '整体', '行业', '水平', '视频', '讲解', '一下', '真实情况']",猫头鹰 老师 最近 山西 煤矿 事故 充上 互联网 网上 普遍 认知 采煤 工人 工作 危险 工资 福利待遇 整体 行业 水平 视频 讲解 一下 真实情况,0.9999970997515291,正面,0,0.14163458819638183,-0.0248116872208701
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,我想知道这批人出来后，还能嘴硬多久，能撑过1个月吗？[滑稽],2026-05-23 20:18:36,18,4,我想知道这批人出来后，还能嘴硬多久，能撑过1个月吗？,"['知道', '这批', '出来', '嘴硬', '多久', '撑过']",知道 这批 出来 嘴硬 多久 撑过,0.08055136038785582,负面,3,0.07352090596322779,-0.06879317148916844
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,在一两年前看过一篇文章，说大学生是当代孔乙己，我大为赞同，但后来想了想，花了那么多时间金钱和努力那个孔乙己脱得下长衫。,2026-05-23 17:49:54,22,2,在一两年前看过一篇文章，说大学生是当代孔乙己，我大为赞同，但后来想了想，花了那么多时间金钱和努力那个孔乙己脱得下长衫。,"['一两年', '看过', '一篇', '文章', '大学生', '当代', '孔乙己', '大为', '赞同', '时间', '金钱', '努力', '孔乙己', '脱得', '长衫']",一两年 看过 一篇 文章 大学生 当代 孔乙己 大为 赞同 时间 金钱 努力 孔乙己 脱得 长衫,0.9994967104983149,正面,0,0.037163619833132024,-0.06129783930884269
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,说不会技能不好找，但是真的自学完了或者是花钱报培训班学完出来，又说没有实际的相关工作经验不要，这怎么搞[思考],2026-05-23 20:00:14,66,18,说不会技能不好找，但是真的自学完了或者是花钱报培训班学完出来，又说没有实际的相关工作经验不要，这怎么搞,"['技能', '不好', '自学', '或者', '花钱', '培训班', '学完', '出来', '实际', '相关', '工作', '经验']",技能 不好 自学 或者 花钱 培训班 学完 出来 实际 相关 工作 经验,0.25731605243929967,负面,2,0.19259146727618046,0.06984039641312442
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,很多人不明白为什么企业普遍少招人，就两个字，社保，在发达地区，底薪岗位的企业用人成本里社保能占一半,2026-05-23 21:28:50,66,17,很多人不明白为什么企业普遍少招人，就两个字，社保，在发达地区，底薪岗位的企业用人成本里社保能占一半,"['很多', '明白', '企业', '普遍', '少招', '两个', '社保', '发达', '地区', '底薪', '岗位', '企业', '用人', '成本', '社保', '一半']",很多 明白 企业 普遍 少招 两个 社保 发达 地区 底薪 岗位 企业 用人 成本 社保 一半,0.2528827821017041,负面,0,0.08038162817173862,-0.05284859448827042
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,我有个好办法解决就业问题，轮流上班就行，上几年存了钱休息几年别人上,2026-05-25 16:16:47,6,1,我有个好办法解决就业问题，轮流上班就行，上几年存了钱休息几年别人上,"['办法', '解决', '就业', '问题', '轮流', '上班', '几年', '休息', '几年', '别人']",办法 解决 就业 问题 轮流 上班 几年 休息 几年 别人,0.10203662942349445,负面,3,0.11388983633804614,-0.11920181697343599
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,考研读博考公，考不上接着考，反正在家也花不了多少钱，还能得个“上进”的名声,2026-05-25 11:19:57,14,1,考研读博考公，考不上接着考，反正在家也花不了多少钱，还能得个 上进 的名声,"['考研', '读博', '考公', '考不上', '接着', '反正', '在家', '不了', '多少', '名声']",考研 读博 考公 考不上 接着 反正 在家 不了 多少 名声,0.2744202635470846,负面,0,0.07072458800359896,-0.029117777882013633
【劳动文化033】一千多万应届毕业生，就业往何处去？为什么他们还要继续科举？,BV1L8Gq6hEyG,在可预见的未来，这一批以及未来的大多数大学生会集中到类似“北有马驹桥，南有三和”的地方去打零工！当技术的创新只是为少数人保持其优势地位，并且通过教育体系相互结合更加巩固这一地位！,2026-05-23 17:03:05,43,0,在可预见的未来，这一批以及未来的大多数大学生会集中到类似 北有马驹桥，南有三和 的地方去打零工！当技术的创新只是为少数人保持其优势地位，并且通过教育体系相互结合更加巩固这一地位！,"['预见', '未来', '一批', '以及', '未来', '大多数', '大学生', '集中', '类似', '北有', '马驹桥', '南有', '地方', '打零工', '技术', '创新', '少数', '保持', '优势', '地位', '并且', '通过', '教育', '体系', '相互', '结合', '更加', '巩固', '这一', '地位']",预见 未来 一批 以及 未来 大多数 大学生 集中 类似 北有 马驹桥 南有 地方 打零工 技术 创新 少数 保持 优势 地位 并且 通过 教育 体系 相互 结合 更加 巩固 这一 地位,0.9999995819822793,正面,0,0.04626634100947157,-0.07786183557362933
